EBELN,EBELP,LIFNR,NAME1,MATNR,TXZ01,MATKL,BUKRS,EKORG,EKGRP,WERKS,MENGE,MEINS,NETPR,WAERS,NETWR,BEDAT,EINDT,BUDAT,KONNR,ZTERM,FRGKE,ERNAM,AENAM,CHANGE_COUNT,POSTING_DATE,SPEND_CATEGORY,SUB_CATEGORY,CONTRACT_STATUS,PREFERRED_SUPPLIER,BASELINE_PRICE,ACTUAL_PRICE,PAYMENT_STATUS
5500515,00020,0000200023,Redstone Materials SpA,SPM-100333,High-temperature valve type 22,MG55,3000,3000,P04,3010,2.0,L,2152.2,GBP,4304.4,2024-07-20,2024-08-13,2024-08-11,460023533,NT45,Approved,BUYER07,BUYER03,2,2024-08-01,Laboratory,Consumables,Contracted,Preferred,2152.2,2152.2,Paid
5500515,00030,0000200023,Redstone Materials SpA,SPM-100234,Modular seal ring type 34,MG60,3000,3000,P01,3010,10.0,BOX,988.79,GBP,9887.9,2024-07-17,2024-08-22,2024-08-24,460023434,Z045,Approved,BUYER09,BUYER06,1,2024-08-01,Professional Services,Consulting,Contracted,Preferred,988.79,988.79,Paid
5500527,00010,0000200034,Dunmore Industrie GmbH,SPM-100264,Certified relay type 44,MG41,4000,4000,P04,4010,1.0,BOX,1125.92,CHF,1125.92,2024-07-21,2024-08-13,2024-08-11,460034464,NT60,Approved,BUYER09,BUYER02,2,2024-08-02,IT and Telecom,Hardware,Contracted,Preferred,1125.92,1125.92,Open
5500527,00020,0000200034,Dunmore Industrie GmbH,SPM-100036,High-temperature control unit type 13,MG15,4000,4000,P05,4010,50.0,L,486.8,CHF,24340.0,2024-07-17,2024-07-31,2024-08-03,460034236,Z045,Approved,BUYER04,BUYER05,1,2024-08-02,Components,Fasteners,Contracted,Preferred,486.8,486.8,Paid
5500527,00030,0000200034,Dunmore Industrie GmbH,SPM-100030,Reinforced connector type 11,MG50,4000,4000,P04,4010,39.0,L,242.7,CHF,9465.3,2024-07-16,2024-07-29,2024-07-31,460034230,NT45,Approved,BUYER10,BUYER04,1,2024-08-02,Logistics,Couriers,Contracted,Preferred,242.7,242.7,Paid
5500485,00010,0000200003,Vertex Materials SpA,SPM-100261,Compact filter type 43,MG55,3000,3000,P03,3010,2.0,BOX,1207.42,GBP,2414.84,2024-08-01,2024-08-16,2024-08-20,460003461,NT60,Approved,BUYER06,BUYER08,0,2024-08-03,Laboratory,Consumables,Contracted,Preferred,1207.42,1207.42,Paid
5500524,00010,0000200029,Yarrow Technologies Oy,SPM-100303,Low-friction pulley type 12,MG25,4000,4000,P01,4010,322.0,PC,7.87,CHF,2534.14,2024-07-23,2024-08-09,2024-08-10,460029503,NT60,Approved,BUYER13,BUYER12,0,2024-08-03,Packaging,Cartons,Contracted,Preferred,7.87,7.87,Paid
5500490,00010,0000200004,Ravenna Systems Inc,SPM-900006,Precision tooling assembly type 3,MG90,4000,4000,P04,4010,2.0,PC,922.39,CHF,1844.78,2024-07-17,2024-08-19,2024-08-18,460004106,Z030,Approved,BUYER03,BUYER04,3,2024-08-04,Specialised Tooling,Custom Tooling,Contracted,Preferred,922.39,922.39,Paid
5500490,00020,0000200004,Ravenna Systems Inc,SPM-100264,Certified relay type 44,MG41,4000,4000,P05,4010,4.0,BOX,1123.64,CHF,4494.56,2024-07-26,2024-08-15,2024-08-15,460004464,NT45,Approved,BUYER12,BUYER11,0,2024-08-04,IT and Telecom,Hardware,Contracted,Preferred,1123.64,1123.64,Open
5500496,00010,0000200009,Cobalt Manufacturing AG,SPM-100105,Insulated pulley type 36,MG20,4000,4000,P02,4010,222.0,BOX,24.95,CHF,5538.9,2024-07-22,2024-08-23,2024-08-26,460009305,NT60,Approved,BUYER04,BUYER01,2,2024-08-04,Raw Materials,Polymers,Contracted,Preferred,24.95,24.95,Open
5500509,00010,0000200020,Orchard Manufacturing AG,SPM-100228,Modular seal ring type 32,MG15,5000,5000,P03,5010,3.0,KG,10073.72,SEK,30221.16,2024-07-15,2024-08-19,2024-08-21,460020428,NT60,Approved,BUYER04,BUYER03,2,2024-08-04,Components,Fasteners,Contracted,Preferred,10073.72,10073.72,Paid
5500509,00020,0000200020,Orchard Manufacturing AG,SPM-100120,Insulated adapter type 41,MG41,5000,5000,P05,5010,42.0,PC,3649.78,SEK,153290.76,2024-07-21,2024-08-19,2024-08-19,460020320,NT60,Approved,BUYER02,BUYER05,2,2024-08-04,IT and Telecom,Hardware,Contracted,Preferred,3649.78,3649.78,Paid
5500510,00010,0000200020,Orchard Manufacturing AG,SPM-100243,Recycled bearing type 37,MG35,5000,5000,P04,5010,47.0,L,3689.3,SEK,173397.1,2024-07-19,2024-08-19,2024-08-20,460020443,NT45,Approved,BUYER07,BUYER09,1,2024-08-05,Facilities,Energy,Contracted,Preferred,3689.3,3689.3,Paid
5500510,00020,0000200020,Orchard Manufacturing AG,SPM-100321,Modular service block type 18,MG30,5000,5000,P03,5010,161.0,PC,375.8,SEK,60503.8,2024-07-29,2024-08-14,2024-08-12,460020521,NT30,Approved,BUYER14,BUYER10,0,2024-08-05,Raw Materials,Polymers,Contracted,Preferred,375.8,375.8,Paid
5500510,00030,0000200020,Orchard Manufacturing AG,SPM-100213,Low-friction valve type 27,MG55,5000,5000,P05,5010,6.0,KG,24376.14,SEK,146256.84,2024-08-02,2024-08-28,2024-08-28,460020413,Z045,Approved,BUYER12,BUYER09,3,2024-08-05,Laboratory,Instruments,Contracted,Preferred,24376.14,24376.14,Paid
5501686,00010,0000200004,Ravenna Systems Inc,SPM-900003,Precision tooling assembly type 2,MG90,4000,4000,P04,4010,4.0,PC,3422.79,CHF,13691.16,2024-07-30,2024-09-04,2024-09-02,460004103,NT30,Approved,BUYER07,BUYER11,2,2024-08-05,Specialised Tooling,Custom Tooling,Contracted,Preferred,3422.79,3422.79,Overdue
5500501,00010,0000200017,Larkspur Logistics AS,SPM-100105,Insulated pulley type 36,MG20,2000,2000,P03,2020,327.0,BOX,28.82,USD,9424.14,2024-07-17,2024-08-25,2024-08-26,460017305,NT60,Approved,BUYER12,BUYER05,2,2024-08-06,Raw Materials,Polymers,Contracted,Preferred,28.82,28.82,Paid
5500501,00020,0000200017,Larkspur Logistics AS,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P02,2020,23.0,L,563.04,USD,12949.92,2024-07-26,2024-08-06,2024-08-03,460017236,Z030,Approved,BUYER08,BUYER12,0,2024-08-06,Components,Fasteners,Contracted,Preferred,563.04,563.04,Paid
5500501,00030,0000200017,Larkspur Logistics AS,SPM-100255,Insulated coupling type 41,MG25,2000,2000,P03,2020,191.0,EA,5.07,USD,968.37,2024-07-31,2024-09-05,2024-09-05,460017455,NT30,Approved,BUYER10,BUYER09,3,2024-08-06,Packaging,Labels,Contracted,Preferred,5.07,5.07,Overdue
5500506,00010,0000200019,Northgate Technologies Oy,SPM-100147,Insulated connector type 5,MG35,4000,4000,P02,4010,8.0,KG,179.08,CHF,1432.64,2024-07-27,2024-08-19,2024-08-23,460019347,NT45,Approved,BUYER03,BUYER05,3,2024-08-06,Facilities,Energy,Contracted,Preferred,179.08,179.08,Overdue
5500486,00010,0000200003,Vertex Materials SpA,SPM-100261,Compact filter type 43,MG55,3000,3000,P04,3010,6.0,BOX,1215.67,GBP,7294.02,2024-08-05,2024-08-27,2024-08-26,460003461,Z045,Approved,BUYER10,BUYER12,2,2024-08-07,Laboratory,Consumables,Contracted,Preferred,1215.67,1215.67,Open
5500488,00010,0000200004,Ravenna Systems Inc,SPM-900006,Precision tooling assembly type 3,MG90,4000,4000,P03,4010,2.0,PC,929.55,CHF,1859.1,2024-07-28,2024-08-14,2024-08-15,460004106,Z030,Approved,BUYER05,BUYER04,0,2024-08-07,Specialised Tooling,Custom Tooling,Contracted,Preferred,929.55,929.55,Paid
5500492,00010,0000200006,Alpenrose Technologies Oy,SPM-100228,Modular seal ring type 32,MG15,1000,1000,P01,1010,4.0,KG,879.78,EUR,3519.12,2024-08-01,2024-08-31,2024-08-28,460006428,NT45,Approved,BUYER08,BUYER13,0,2024-08-07,Components,Fasteners,Contracted,Non-preferred,879.78,879.78,Overdue
5500492,00020,0000200006,Alpenrose Technologies Oy,SPM-100063,Compact pallet type 22,MG25,1000,1000,P04,1020,21.0,BOX,1.94,EUR,40.74,2024-07-22,2024-08-04,2024-08-07,460006263,NT45,Approved,BUYER14,BUYER10,0,2024-08-07,Packaging,Films,Contracted,Non-preferred,1.94,1.94,Paid
5500492,00030,0000200006,Alpenrose Technologies Oy,SPM-100339,High-temperature spindle type 24,MG35,1000,1000,P05,1020,44.0,EA,383.58,EUR,16877.52,2024-07-31,2024-08-12,2024-08-10,460006539,Z045,Approved,BUYER08,BUYER08,2,2024-08-07,Facilities,Maintenance,Contracted,Non-preferred,383.58,383.58,Paid
5500499,00010,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100096,Industrial filter type 33,MG40,5000,5000,P02,5010,1.0,KG,11843.11,SEK,11843.11,2024-07-19,2024-08-20,2024-08-18,460010296,NT45,Approved,BUYER07,BUYER06,3,2024-08-07,IT and Telecom,Software Licences,Contracted,Preferred,11843.11,11843.11,Overdue
5500499,00020,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100030,Reinforced connector type 11,MG50,5000,5000,P04,5010,26.0,L,2892.89,SEK,75215.14,2024-07-24,2024-08-04,2024-08-04,460010230,NT60,Approved,BUYER12,BUYER12,1,2024-08-07,Logistics,Couriers,Contracted,Preferred,2892.89,2892.89,Paid
5500499,00030,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100156,Stainless actuator type 8,MG10,5000,5000,P05,5010,5.0,EA,8183.85,SEK,40919.25,2024-07-19,2024-08-03,2024-08-06,460010356,NT45,Approved,BUYER01,BUYER12,0,2024-08-07,Components,Fasteners,Contracted,Preferred,8183.85,8183.85,Paid
5500520,00010,0000200027,Valemont Technologies Oy,SPM-100006,Insulated seal ring type 3,MG50,2000,2000,P02,2020,17.0,BOX,553.52,USD,9409.84,2024-07-23,2024-08-28,2024-09-01,460027206,Z045,Approved,BUYER01,BUYER10,1,2024-08-07,Logistics,Couriers,Contracted,Preferred,553.52,553.52,Overdue
5500520,00020,0000200027,Valemont Technologies Oy,SPM-100237,Precision licence pack type 35,MG55,2000,2000,P01,2020,10.0,EA,1304.65,USD,13046.5,2024-07-31,2024-08-26,2024-08-30,460027437,NT30,Approved,BUYER05,BUYER12,0,2024-08-07,Laboratory,Consumables,Contracted,Preferred,1304.65,1304.65,Paid
5500520,00030,0000200027,Valemont Technologies Oy,SPM-100357,Stainless cartridge type 30,MG55,2000,2000,P01,2020,7.0,EA,2094.28,USD,14659.96,2024-08-03,2024-09-11,2024-09-10,460027557,NT60,Approved,BUYER08,BUYER04,3,2024-08-07,Laboratory,Consumables,Contracted,Preferred,2094.28,2094.28,Paid
5500531,00010,0000200037,Glenmore Technologies Oy,SPM-100324,Stainless pulley type 19,MG15,2000,2000,P01,2020,13.0,EA,652.28,USD,8479.64,2024-07-28,2024-08-24,2024-08-22,460037524,NT45,Approved,BUYER14,BUYER09,0,2024-08-07,Components,Mechanical,Contracted,Preferred,652.28,652.28,Paid
5500502,00010,0000200018,Meridian Trading BV,SPM-100174,Compact valve type 14,MG50,3000,3000,P01,3010,12.0,BOX,92.78,GBP,1113.36,2024-08-01,2024-09-06,2024-09-06,460018374,Z030,Approved,BUYER14,BUYER11,1,2024-08-08,Logistics,Couriers,Contracted,Preferred,92.78,92.78,Open
5500502,00020,0000200018,Meridian Trading BV,SPM-100267,Modular filter type 45,MG45,3000,3000,P04,3010,32.0,BOX,87.51,GBP,2800.32,2024-07-21,2024-07-31,2024-08-02,460018467,NT30,Approved,BUYER11,BUYER01,1,2024-08-08,Facilities,Maintenance,Contracted,Preferred,87.51,87.51,Paid
5500502,00030,0000200018,Meridian Trading BV,SPM-100279,Certified adapter type 4,MG25,3000,3000,P05,3010,366.0,KG,7.46,GBP,2730.36,2024-07-21,2024-08-03,2024-07-31,460018479,NT60,Approved,BUYER10,BUYER07,1,2024-08-08,Packaging,Labels,Contracted,Preferred,7.46,7.46,Paid
5500516,00010,0000200023,Redstone Materials SpA,SPM-100039,High-temperature pallet type 14,MG25,3000,3000,P05,3010,349.0,EA,8.2,GBP,2861.8,2024-07-29,2024-09-03,2024-09-03,460023239,Z045,Approved,BUYER10,BUYER14,0,2024-08-08,Packaging,Cartons,Contracted,Preferred,8.2,8.2,Open
5500516,00020,0000200023,Redstone Materials SpA,SPM-100093,Reinforced seal ring type 32,MG55,3000,3000,P05,3010,1.0,KG,893.58,GBP,893.58,2024-08-02,2024-09-05,2024-09-09,460023293,NT30,Approved,BUYER08,BUYER10,2,2024-08-08,Laboratory,Consumables,Contracted,Preferred,893.58,893.58,Paid
5500516,00030,0000200023,Redstone Materials SpA,SPM-100180,Recycled sensor type 16,MG15,3000,3000,P05,3010,19.0,EA,278.09,GBP,5283.71,2024-07-24,2024-08-27,2024-08-31,460023380,Z045,Approved,BUYER14,BUYER03,1,2024-08-08,Components,Fasteners,Contracted,Preferred,278.09,278.09,Overdue
5500535,00010,0000200040,Kingsley Supply Ltd,SPM-100108,Stainless membrane type 37,MG10,5000,5000,P02,5010,45.0,PC,6718.52,SEK,302333.4,2024-07-31,2024-08-29,2024-08-27,460040308,NT30,Approved,BUYER03,BUYER14,2,2024-08-09,Components,Mechanical,Contracted,Preferred,6718.52,6718.52,Paid
5500535,00020,0000200040,Kingsley Supply Ltd,SPM-100309,Certified connector type 14,MG55,5000,5000,P05,5010,6.0,KG,4584.77,SEK,27508.62,2024-08-04,2024-09-05,2024-09-08,460040509,NT60,Approved,BUYER08,BUYER12,2,2024-08-09,Laboratory,Consumables,Contracted,Preferred,4584.77,4584.77,Paid
5500523,00010,0000200028,Westford Technologies Oy,SPM-100192,Heavy-duty seal ring type 20,MG40,3000,3000,P05,3010,44.0,BOX,127.64,GBP,5616.16,2024-08-04,2024-08-25,2024-08-29,460028392,NT45,Approved,BUYER12,BUYER11,0,2024-08-10,IT and Telecom,Hardware,Contracted,Preferred,127.64,127.64,Paid
5501747,00010,0000200045,Pemberton Manufacturing AG,SPM-100312,Insulated pallet type 15,MG41,5000,5000,P01,5010,8.0,BOX,10466.77,SEK,83734.16,2024-07-26,2024-08-11,2024-08-11,,Z030,Approved,BUYER08,BUYER05,3,2024-08-10,IT and Telecom,Hardware,Not contracted,Non-preferred,10466.77,10466.77,Overdue
5500487,00010,0000200003,Vertex Materials SpA,SPM-100084,Compact licence pack type 29,MG15,3000,3000,P05,3010,25.0,KG,453.55,GBP,11338.75,2024-07-24,2024-08-31,2024-08-28,460003284,NT30,Approved,BUYER02,BUYER07,2,2024-08-11,Components,Fasteners,Contracted,Preferred,453.55,453.55,Paid
5500487,00020,0000200003,Vertex Materials SpA,SPM-100072,Low-friction cartridge type 25,MG41,3000,3000,P01,3010,43.0,BOX,394.36,GBP,16957.48,2024-08-03,2024-08-26,2024-08-29,460003272,Z045,Approved,BUYER01,BUYER12,1,2024-08-11,IT and Telecom,Hardware,Contracted,Preferred,394.36,394.36,Overdue
5500503,00010,0000200018,Meridian Trading BV,SPM-100207,Stainless filter type 25,MG25,3000,3000,P02,3010,65.0,PC,0.6,GBP,39.0,2024-07-22,2024-08-15,2024-08-16,460018407,NT45,Approved,BUYER14,BUYER08,2,2024-08-11,Packaging,Cartons,Contracted,Preferred,0.6,0.6,Open
5500503,00020,0000200018,Meridian Trading BV,SPM-100018,Heavy-duty bracket type 7,MG60,3000,3000,P01,3010,41.0,KG,424.33,GBP,17397.53,2024-08-08,2024-09-03,2024-09-05,460018218,Z045,Approved,BUYER02,BUYER09,1,2024-08-11,Professional Services,Audit,Contracted,Preferred,424.33,424.33,Open
5500517,00010,0000200025,Thornbury Components SA,SPM-100081,Stainless filter type 28,MG30,5000,5000,P05,5010,361.0,L,404.69,SEK,146093.09,2024-07-28,2024-08-07,2024-08-08,460025281,NT60,Approved,BUYER14,BUYER10,2,2024-08-11,Raw Materials,Metals,Contracted,Preferred,404.69,404.69,Paid
5500534,00010,0000200039,Inverness Technologies Oy,SPM-100234,Modular seal ring type 34,MG60,4000,4000,P02,4010,4.0,BOX,1093.78,CHF,4375.12,2024-07-28,2024-08-29,2024-08-28,460039434,Z030,Approved,BUYER08,BUYER14,2,2024-08-11,Professional Services,Consulting,Contracted,Preferred,1093.78,1093.78,Paid
5500534,00020,0000200039,Inverness Technologies Oy,SPM-100309,Certified connector type 14,MG55,4000,4000,P02,4010,34.0,KG,385.63,CHF,13111.42,2024-07-30,2024-08-13,2024-08-10,460039509,NT45,Approved,BUYER08,BUYER03,3,2024-08-11,Laboratory,Consumables,Contracted,Preferred,385.63,385.63,Paid
5500534,00030,0000200039,Inverness Technologies Oy,SPM-100144,Modular filter type 4,MG40,4000,4000,P05,4010,10.0,PC,184.44,CHF,1844.4,2024-08-09,2024-09-10,2024-09-14,460039344,NT45,Approved,BUYER07,BUYER10,1,2024-08-11,IT and Telecom,Network,Contracted,Preferred,184.44,184.44,Overdue
5500484,00010,0000200002,Bluepeak Logistics AS,SPM-100180,Recycled sensor type 16,MG15,2000,2000,P04,2010,28.0,EA,356.47,USD,9981.16,2024-07-29,2024-08-19,2024-08-18,460002380,Z030,Approved,BUYER06,BUYER07,3,2024-08-13,Components,Fasteners,Contracted,Preferred,356.47,356.47,Overdue
5500484,00020,0000200002,Bluepeak Logistics AS,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P05,2010,14.0,EA,395.22,USD,5533.08,2024-07-26,2024-08-17,2024-08-16,460002227,Z045,Approved,BUYER14,BUYER08,2,2024-08-13,Facilities,Cleaning,Contracted,Preferred,395.22,395.22,Open
5500484,00030,0000200002,Bluepeak Logistics AS,SPM-100093,Reinforced seal ring type 32,MG55,2000,2000,P04,2010,6.0,KG,1150.43,USD,6902.58,2024-08-07,2024-09-14,2024-09-18,460002293,Z045,Approved,BUYER03,BUYER12,1,2024-08-13,Laboratory,Consumables,Contracted,Preferred,1150.43,1150.43,Paid
5500493,00010,0000200006,Alpenrose Technologies Oy,SPM-100228,Modular seal ring type 32,MG15,1000,1000,P02,1020,7.0,KG,881.77,EUR,6172.39,2024-07-30,2024-09-06,2024-09-04,460006428,NT60,Approved,BUYER10,BUYER11,3,2024-08-13,Components,Fasteners,Contracted,Non-preferred,881.77,881.77,Paid
5500518,00010,0000200025,Thornbury Components SA,SPM-100081,Stainless filter type 28,MG30,5000,5000,P03,5010,53.0,L,409.54,SEK,21705.62,2024-07-24,2024-08-12,2024-08-11,460025281,Z030,Approved,BUYER09,BUYER09,1,2024-08-13,Raw Materials,Metals,Contracted,Preferred,409.54,409.54,Paid
5500494,00010,0000200007,Silverline Technologies Oy,SPM-100276,Heavy-duty filter type 3,MG15,2000,2000,P02,2010,21.0,KG,382.18,USD,8025.78,2024-08-07,2024-08-28,2024-08-25,460007476,NT30,Approved,BUYER10,BUYER05,0,2024-08-14,Components,Fasteners,Contracted,Preferred,382.18,382.18,Overdue
5500494,00020,0000200007,Silverline Technologies Oy,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P02,2010,49.0,EA,397.12,USD,19458.88,2024-08-05,2024-09-08,2024-09-10,460007227,Z030,Approved,BUYER04,BUYER05,2,2024-08-14,Facilities,Cleaning,Contracted,Preferred,397.12,397.12,Paid
5500512,00010,0000200021,Pinnacle Components SA,SPM-100069,Reinforced control unit type 24,MG55,1000,1000,P05,1020,9.0,KG,654.82,EUR,5893.38,2024-08-05,2024-09-03,2024-09-01,460021269,NT30,Approved,BUYER10,BUYER14,2,2024-08-14,Laboratory,Instruments,Contracted,Non-preferred,654.82,654.82,Overdue
5500482,00010,0000200002,Bluepeak Logistics AS,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P04,2020,21.0,EA,390.2,USD,8194.2,2024-08-13,2024-08-31,2024-09-04,460002227,NT45,Approved,BUYER07,BUYER01,3,2024-08-16,Facilities,Cleaning,Contracted,Preferred,390.2,390.2,Paid
5500498,00010,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100030,Reinforced connector type 11,MG50,5000,5000,P02,5010,44.0,L,2909.11,SEK,128000.84,2024-07-29,2024-08-21,2024-08-23,460010230,NT60,Approved,BUYER07,BUYER09,2,2024-08-17,Logistics,Couriers,Contracted,Preferred,2909.11,2909.11,Paid
5500498,00020,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100156,Stainless actuator type 8,MG10,5000,5000,P03,5010,40.0,EA,8208.52,SEK,328340.8,2024-08-09,2024-09-13,2024-09-12,460010356,NT45,Approved,BUYER07,BUYER13,1,2024-08-17,Components,Fasteners,Contracted,Preferred,8208.52,8208.52,Open
5500498,00030,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100291,Recycled coupling type 8,MG35,5000,5000,P03,5010,40.0,PC,3861.72,SEK,154468.8,2024-08-09,2024-08-24,2024-08-22,460010491,Z045,Approved,BUYER13,BUYER14,3,2024-08-17,Facilities,Cleaning,Contracted,Preferred,3861.72,3861.72,Open
5500500,00010,0000200017,Larkspur Logistics AS,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P02,2010,31.0,L,559.86,USD,17355.66,2024-07-28,2024-09-05,2024-09-09,460017236,Z045,Approved,BUYER13,BUYER07,2,2024-08-17,Components,Fasteners,Contracted,Preferred,559.86,559.86,Paid
5500497,00010,0000200009,Cobalt Manufacturing AG,SPM-100330,Heavy-duty bearing type 21,MG60,4000,4000,P05,4010,3.0,PC,1567.4,CHF,4702.2,2024-08-15,2024-08-31,2024-09-04,460009530,NT60,Approved,BUYER07,BUYER09,2,2024-08-18,Professional Services,Training,Contracted,Preferred,1567.4,1567.4,Paid
5500483,00010,0000200002,Bluepeak Logistics AS,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P01,2020,11.0,EA,395.12,USD,4346.32,2024-08-10,2024-08-22,2024-08-23,460002227,Z045,Approved,BUYER09,BUYER04,3,2024-08-19,Facilities,Cleaning,Contracted,Preferred,395.12,395.12,Open
5500483,00020,0000200002,Bluepeak Logistics AS,SPM-100222,Stainless service block type 30,MG50,2000,2000,P01,2020,2.0,KG,915.77,USD,1831.54,2024-07-31,2024-08-13,2024-08-14,460002422,Z030,Approved,BUYER05,BUYER03,0,2024-08-19,Logistics,Couriers,Contracted,Preferred,915.77,915.77,Paid
5500483,00030,0000200002,Bluepeak Logistics AS,SPM-100093,Reinforced seal ring type 32,MG55,2000,2000,P02,2020,4.0,KG,1133.56,USD,4534.24,2024-08-08,2024-09-05,2024-09-09,460002293,Z030,Approved,BUYER14,BUYER08,1,2024-08-19,Laboratory,Consumables,Contracted,Preferred,1133.56,1133.56,Paid
5500530,00010,0000200036,Foxglove Trading BV,SPM-100000,Precision gasket type 1,MG40,1000,1000,P04,1020,6.0,BOX,2165.73,EUR,12994.38,2024-08-05,2024-08-15,2024-08-17,460036200,Z030,Approved,BUYER06,BUYER07,1,2024-08-19,IT and Telecom,Network,Contracted,Non-preferred,2165.73,2165.73,Paid
5500530,00020,0000200036,Foxglove Trading BV,SPM-100156,Stainless actuator type 8,MG10,1000,1000,P02,1010,40.0,EA,723.89,EUR,28955.6,2024-08-04,2024-08-29,2024-08-26,460036356,NT60,Approved,BUYER12,BUYER13,0,2024-08-19,Components,Fasteners,Contracted,Non-preferred,723.89,723.89,Paid
5500530,00030,0000200036,Foxglove Trading BV,SPM-100264,Certified relay type 44,MG41,1000,1000,P05,1010,10.0,BOX,1177.71,EUR,11777.1,2024-08-03,2024-09-08,2024-09-07,460036464,Z045,Approved,BUYER11,BUYER12,1,2024-08-19,IT and Telecom,Hardware,Contracted,Non-preferred,1177.71,1177.71,Paid
5500495,00010,0000200008,Bramble Logistics AS,SPM-100084,Compact licence pack type 29,MG15,3000,3000,P03,3010,33.0,KG,452.19,GBP,14922.27,2024-08-14,2024-09-11,2024-09-11,460008284,Z030,Approved,BUYER12,BUYER12,2,2024-08-20,Components,Fasteners,Contracted,Preferred,452.19,452.19,Open
5500495,00020,0000200008,Bramble Logistics AS,SPM-100216,Stainless filter type 28,MG41,3000,3000,P01,3010,38.0,BOX,141.27,GBP,5368.26,2024-08-03,2024-09-05,2024-09-09,460008416,NT45,Approved,BUYER06,BUYER10,2,2024-08-20,IT and Telecom,Hardware,Contracted,Preferred,141.27,141.27,Open
5500507,00010,0000200019,Northgate Technologies Oy,SPM-100207,Stainless filter type 25,MG25,4000,4000,P03,4010,183.0,PC,0.66,CHF,120.78,2024-08-17,2024-09-06,2024-09-03,460019407,Z045,Approved,BUYER05,BUYER10,0,2024-08-20,Packaging,Cartons,Contracted,Preferred,0.66,0.66,Paid
5500514,00010,0000200023,Redstone Materials SpA,SPM-100240,Heavy-duty valve type 36,MG40,3000,3000,P02,3010,8.0,KG,777.43,GBP,6219.44,2024-08-12,2024-08-23,2024-08-21,460023440,Z045,Approved,BUYER05,BUYER09,3,2024-08-20,IT and Telecom,Software Licences,Contracted,Preferred,777.43,777.43,Open
